"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"229","Mark Barberio","COL","D","72","1011.8833333333","14.053935185185","0.18","0.53","0.3","0.24","0.71","36.36","4.68","3.80","0.2","10.55","6.94","2.73","0.47","0","0.83","2.37","1.19","1.19","0","0","0.24","1.9","0.65","2.79","4.15","3.85","0","0","-"
"284","Brandon Manning","CHI, EDM, PHI","D","113","1643.9666666667","14.548377581121","0.36","0.47","0.26","0.22","0.84","41.82","5.26","6.94","0.23","11.24","7.63","2.34","0.47","0.18","0.88","2.08","0.88","0.77","0.11","0","0.47","1.9","0.84","6.31","5.77","3.8","0","0","-"
"79","Mike Green","DET","D","156","2863.3333333333","18.354700854701","0.25","0.67","0.19","0.48","0.92","46.32","4.65","5.41","0.21","9.56","6.66","2.77","0.46","0.17","0.48","1.47","0.73","0.73","0","0","0.25","2.95","1.11","3.9","5.45","3.69","0","0","-"
"48","Braydon Coburn","T.B","D","177","2466.6833333333","13.936064030132","0.12","0.8","0.39","0.41","0.92","34.23","5.13","2.37","0.2","10.87","7.37","2.46","0.46","0.22","0.56","1.73","0.83","0.8","0.02","0","0.22","1.02","0.63","5.11","5.3","3.04","0","0","-"
"425","Matt Dumba","MIN","D","173","3142.4833333333","18.164643545279","0.36","0.65","0.29","0.36","1.01","37.06","5.38","6.74","0.22","11.69","7.6","2.52","0.46","0.21","0.44","1.18","0.59","0.59","0","0","0.32","1.41","0.73","4.41","3.21","3.42","0.04","0","1.91"
"122","Andy Greene","N.J, NYI","D","218","3558.6666666667","16.324159021407","0.13","0.46","0.25","0.2","0.59","26.92","3.62","3.72","0.16","7.94","5.58","1.91","0.46","0.03","0.46","0.72","0.34","0.32","0.02","0","0.22","1.58","0.99","2.43","3.98","6.27","0","0","-"
"752","Sean Walker","L.A","D","99","1557.6166666667","15.733501683502","0.19","0.65","0.46","0.19","0.85","37.29","5.47","3.52","0.26","12.29","8.05","3.12","0.46","0.15","0.81","0.85","0.42","0.42","0","0","0.31","2.35","1.39","4.04","6.16","3.77","0","0","-"
"156","Steven Kampfer","BOS, NYR","D","67","911.95","13.611194029851","0.13","0.13","0.13","0","0.26","16.00","4.8","2.74","0.2","9.87","7.04","2.24","0.46","0.2","0.13","2.37","0.99","0.86","0.13","0","0.59","1.18","1.45","6.58","9.08","4.67","0","0","-"
"343","John Klingberg","DAL","D","195","3606.3166666667","18.493931623932","0.2","0.92","0.43","0.48","1.11","47.86","5.26","3.80","0.22","12.06","7.59","3.06","0.45","0.12","0.83","0.47","0.23","0.23","0","0","0.28","3.08","1.05","1.73","5.69","3.58","0","0","-"
"559","Trevor van Riemsdyk","CAR","D","197","2807.4166666667","14.250846023689","0.15","0.64","0.26","0.38","0.79","34.26","5.36","2.79","0.2","10.24","7.52","2.24","0.45","0.09","0.79","0.43","0.21","0.21","0","0","0.15","1.35","1.56","1.67","4.02","4.19","0","0","-"
"659","Jacob Larsson","ANA","D","98","1465.7833333333","14.956972789116","0.08","0.45","0.16","0.29","0.53","28.26","4.22","1.94","0.16","9.17","6.02","1.76","0.45","0.2","0.65","0.74","0.37","0.37","0","0","0.2","2.17","0.57","2.5","6.51","3.85","0","0.04","0.00"
"281","Nick Jensen","DET, WSH","D","219","3324.3166666667","15.179528158295","0.04","0.58","0.31","0.27","0.61","26.98","4.26","0.85","0.18","8.79","5.74","2.27","0.45","0.22","0.34","0.88","0.42","0.4","0.02","0","0.4","2.24","1.23","3.12","8.75","3.38","0","0","-"
"361","Nick Seeler","CHI, MIN","D","101","1194.7333333333","11.82904290429","0.1","0.5","0.25","0.25","0.6","28.57","4.27","2.35","0.14","10.04","6.38","2.01","0.45","0","0.6","3.16","1.31","1.21","0.05","0.05","0.8","1.36","0.35","5.27","4.87","7.08","0","0","-"
"118","Anton Stralman","FLA, T.B","D","187","3240.7833333333","17.330392156863","0.15","0.67","0.28","0.39","0.81","26.04","4.7","3.15","0.17","8.81","5.94","1.98","0.44","0.09","0.43","0.41","0.2","0.2","0","0","0.2","1.3","1.41","3.44","4.2","3.3","0","0","-"
"267","Mattias Ekholm","NSH","D","219","3984.25","18.192922374429","0.21","0.78","0.44","0.35","0.99","36.46","4.91","4.29","0.2","10.29","7.08","2.58","0.44","0.18","0.47","1.08","0.54","0.54","0","0","0.47","2.08","1.34","2.42","3.45","3.49","0","0.02","0.00"
"686","Philippe Myers","PHI","D","63","963.33333333333","15.291005291005","0.31","0.62","0.31","0.31","0.93","31.25","5.36","5.81","0.19","12.71","8.35","2.49","0.44","0","0.5","1","0.5","0.5","0","0","0.44","2.43","1.37","6.48","5.23","2.62","0","0","-"
"186","Alec Martinez","L.A","D","178","3121.9","17.538764044944","0.23","0.35","0.12","0.23","0.58","23.81","3.19","7.23","0.14","7.4","4.8","1.85","0.44","0.12","0.4","0.94","0.44","0.42","0.02","0","0.19","2.73","0.44","3.46","4.65","6.17","0","0.02","0.00"
"272","David Savard","CBJ","D","222","3801.75","17.125","0.17","0.51","0.28","0.22","0.68","26.22","5.08","3.42","0.21","9.9","7.04","2.24","0.44","0.06","0.63","0.98","0.49","0.49","0","0","0.22","1.5","0.68","5.19","4.67","5.24","0","0","-"
"415","Brad Hunt","MIN, VGK","D","137","1760.1666666667","12.847931873479","0.24","0.31","0.24","0.07","0.55","25.40","5.66","4.22","0.22","10.64","7.94","2.32","0.44","0.24","0.51","0.48","0.24","0.24","0","0","0.07","1.23","1.57","1.53","4.36","3.14","0","0","-"
"531","Madison Bowey","DET, WSH","D","147","2088.2833333333","14.206009070295","0.14","0.83","0.32","0.52","0.98","44.16","4.17","3.45","0.21","8.91","6.29","2.33","0.43","0.06","0.43","2.47","1.15","1.09","0.06","0","0.29","2.87","0.89","4.48","5.86","4.08","0","0","-"
"336","Tim Heed","S.J","D","93","1116.65","12.006989247312","0.11","0.81","0.48","0.32","0.91","33.33","4.62","2.33","0.15","11.39","6.72","1.93","0.43","0.27","0.59","0.97","0.48","0.48","0","0","0.16","2.74","1.5","2.04","4.19","4.19","0","0.05","0.00"
"90","Roman Polak","DAL, TOR","D","167","2527.5666666667","15.135129740519","0.07","0.47","0.17","0.31","0.55","28.40","3.49","2.04","0.15","7.95","5.46","1.83","0.43","0.17","0.4","1.57","0.76","0.76","0","0","0.26","1.92","0.5","8.71","4.39","5.53","0","0","-"
"674","Christian Wolanin","OTT","D","40","573.38333333333","14.334583333333","0.42","0.73","0.21","0.52","1.15","33.33","4.19","10.00","0.16","7.95","5.02","2.83","0.42","0","0.31","0.63","0.31","0.31","0","0","0","2.72","1.67","1.57","3.98","3.45","0","0","-"
"416","Torey Krug","BOS","D","193","3032.0666666667","15.710189982729","0.26","0.83","0.36","0.47","1.09","41.98","5.76","4.47","0.24","12.8","8.59","2.83","0.42","0.16","0.59","1.11","0.55","0.55","0","0","0.63","2.41","1.27","2.87","4.63","3.09","0","0","-"
"441","Slater Koekkoek","CHI, T.B","D","98","1281.5333333333","13.076870748299","0.28","0.7","0.28","0.42","0.98","30.88","5.29","5.31","0.21","10.39","6.98","2.72","0.42","0.28","0.28","2.15","1.08","1.08","0","0","0.52","1.64","0.61","6.41","6.88","4.78","0","0","-"
"448","Esa Lindell","DAL","D","222","4002.4666666667","18.029129129129","0.12","0.52","0.19","0.33","0.64","27.92","3.79","3.16","0.15","7.92","5.11","2.2","0.42","0.18","0.51","0.46","0.21","0.19","0.01","0","0.21","2.4","0.75","4.14","5.02","4.05","0","0","-"
"341","Anthony Bitetto","MIN, NSH, WPG","D","115","1428.8666666667","12.424927536232","0.04","0.38","0.13","0.25","0.42","20.41","4.2","1.00","0.16","8.86","6.42","1.64","0.42","0.17","0.25","2.44","1.09","1.01","0.08","0","0.38","1.85","1.09","9.74","6.68","4.2","0","0","-"
"501","Connor Clifton","BOS","D","49","721.13333333333","14.717006802721","0.17","0.08","0","0.08","0.25","11.11","3.16","5.26","0.11","8.15","4.58","1.33","0.42","0","0.42","1.5","0.75","0.75","0","0","0.75","1.25","1.75","9.65","9.98","3.58","0","0","-"
"709","Dennis Cholowski","DET","D","85","1291.5666666667","15.194901960784","0.14","0.19","0.14","0.05","0.33","19.44","3.86","3.61","0.18","8.18","6.22","2.37","0.42","0.09","0.37","0.84","0.42","0.42","0","0","0.19","2.69","0.33","1.39","3.62","3.58","0.05","0","4.65"
"220","TJ Brodie","CGY","D","207","3635.6333333333","17.56344605475","0.12","0.73","0.25","0.48","0.84","31.88","3.5","3.30","0.15","8.63","5.33","1.88","0.41","0.15","0.48","0.86","0.43","0.43","0","0","0.35","2.82","1.86","0.83","3.53","3.28","0","0","-"
"120","Dan Girardi","T.B","D","139","2036.7333333333","14.652757793765","0.24","0.53","0.12","0.41","0.77","25.74","4.51","5.23","0.18","8.28","6.04","2","0.41","0.15","0.59","0.91","0.41","0.38","0.03","0","0.24","1.33","0.47","7.69","5.07","5.83","0","0.03","0.00"
"175","Carl Gunnarsson","STL","D","115","1616.9666666667","14.060579710145","0.37","0.41","0.15","0.26","0.78","29.58","3.49","10.64","0.16","6.79","4.75","1.93","0.41","0.11","0.22","1.19","0.59","0.59","0","0","0.41","1.26","0.48","2.41","6.05","5.34","0","0","-"
"499","Will Butcher","N.J","D","215","3147.4166666667","14.639147286822","0.13","0.84","0.32","0.51","0.97","36.17","3.41","3.91","0.17","8.48","5.74","2.19","0.4","0.1","0.59","0.42","0.21","0.21","0","0","0.11","1.54","0.8","1.6","3.55","3.68","0","0","-"
"473","Erik Gustafsson","CHI","D","173","3014.05","17.42225433526","0.36","0.88","0.42","0.46","1.23","40.00","4.8","7.47","0.22","10.17","6.91","2.53","0.4","0.16","0.5","1.13","0.54","0.52","0.02","0","0.22","2.77","1.15","3.98","6.01","3.98","0","0.02","0.00"
"490","Nate Schmidt","VGK","D","186","3268.4833333333","17.572491039427","0.2","0.68","0.28","0.4","0.88","30.57","4.22","4.78","0.19","9.44","6","2.42","0.4","0.28","0.44","0.59","0.29","0.29","0","0","0.17","1.98","1.96","1.63","3.07","4.37","0","0","-"
"701","Jakob Chychrun","ARI","D","166","2875.5","17.322289156627","0.21","0.5","0.21","0.29","0.71","32.08","5.47","3.82","0.22","12.56","8.45","2.8","0.4","0.27","0.69","1.17","0.54","0.54","0","0","0.46","2.02","1.06","4.4","5.72","4.67","0","0","-"
"486","Kurtis MacDermid","L.A","D","80","895.55","11.194375","0.27","0.4","0.13","0.27","0.67","37.04","4.42","6.06","0.18","9.38","6.63","2.14","0.4","0.27","0.67","4.89","1.74","1.27","0.47","0","0.54","3.68","0.4","11.32","5.9","3.68","0","0","-"
"480","Ben Hutton","L.A, VAN","D","186","3031.9666666667","16.300896057348","0.12","0.32","0.08","0.24","0.44","21.78","5.13","2.32","0.17","10.65","7.1","2.77","0.4","0.14","0.47","1.03","0.46","0.42","0.04","0","0.22","1.64","1.05","2.67","5.26","3.84","0","0.02","0.00"
"487","Andrej Sustr","ANA, T.B","D","49","598.06666666667","12.205442176871","0.2","0.5","0.5","0","0.7","31.82","5.12","3.92","0.19","10.33","7.32","2.31","0.4","0.4","0.1","1.4","0.7","0.7","0","0","0","1.61","0.5","1.2","5.32","3.81","0","0","-"
"204","Erik Karlsson","OTT, S.J","D","180","3425.85","19.0325","0.16","1.3","0.67","0.63","1.45","52.53","6.25","2.52","0.22","14.4","9.19","2.87","0.39","0.12","0.98","0.77","0.37","0.37","0","0","0.39","3.1","2.36","1.87","3.8","3.66","0","0.02","0.00"
"468","Jaccob Slavin","CAR","D","223","4015.7833333333","18.007997010463","0.16","0.79","0.33","0.46","0.96","37.65","4.95","3.32","0.19","10.37","7.14","2.23","0.39","0.22","0.73","0.48","0.24","0.24","0","0","0.27","1.63","2.76","1.7","5.3","4.08","0","0","-"
"696","Charlie McAvoy","BOS","D","175","3202.4333333333","18.299619047619","0.21","0.99","0.56","0.43","1.2","39.75","3.71","5.56","0.19","8.06","5.56","2.27","0.39","0.17","0.45","1.72","0.86","0.86","0","0","0.66","2.29","1.35","5.81","7.64","4.44","0","0","-"
"497","MacKenzie Weegar","FLA","D","160","2390.9666666667","14.943541666667","0.25","0.65","0.25","0.4","0.9","39.13","4.74","5.29","0.2","9.49","6.35","2.03","0.38","0.15","0.55","1.51","0.6","0.5","0.1","0","0.4","3.36","1.88","7.08","7.25","4.74","0.03","0","2.51"
"253","Calvin de Haan","CAR, CHI, NYI","D","136","2186.7666666667","16.079166666667","0.08","0.74","0.38","0.36","0.82","34.48","4.77","1.72","0.18","12.21","7.52","2.77","0.38","0.22","1.02","0.71","0.36","0.36","0","0","0.38","2.61","2.06","7.57","5.02","5.41","0","0.03","0.00"
"376","Scott Mayfield","NYI","D","184","2980.45","16.198097826087","0.18","0.58","0.26","0.32","0.76","35.51","4.85","3.73","0.19","12.34","7.33","2.7","0.38","0.08","0.79","2.09","0.91","0.83","0.08","0","0.54","2.96","0.62","5.19","3.74","4.87","0","0.02","0.00"
"401","Jamie Oleksiak","DAL, PIT","D","185","2664.9833333333","14.405315315315","0.23","0.54","0.23","0.32","0.77","32.08","4.41","5.10","0.18","9.1","6.42","1.94","0.38","0.14","0.47","2.43","0.99","0.86","0.14","0","0.43","2.45","0.99","9.21","5.43","3.74","0","0","-"
"190","Nick Holden","BOS, NYR, VGK","D","185","3004.8","16.242162162162","0.2","0.46","0.22","0.24","0.66","26.61","4.45","4.48","0.19","10.36","6.69","2.48","0.38","0.16","0.48","0.6","0.3","0.3","0","0","0.24","1.74","1.16","6.67","6.23","3.55","0","0","-"
"489","Danny DeKeyser","DET","D","125","2210.2333333333","17.681866666667","0.27","0.54","0.33","0.22","0.81","32.97","3.45","7.87","0.16","7.74","5.13","1.95","0.38","0.16","0.3","1.66","0.79","0.76","0.03","0","0.19","1.63","0.33","3.83","5.05","5.1","0","0","-"
"205","Luca Sbisa","NYI, VGK, WPG","D","83","1284.15","15.471686746988","0.19","0.79","0.28","0.51","0.98","38.89","3.46","5.41","0.13","7.76","4.58","1.4","0.37","0.09","0.56","1.12","0.56","0.56","0","0","0.33","1.82","0.65","6.73","6.4","4.81","0","0","-"
"62","Shea Weber","MTL","D","140","2452.3","17.516428571429","0.46","0.86","0.44","0.42","1.32","50.47","6.78","6.86","0.22","14.36","10.47","2.18","0.37","0.24","1.17","1.22","0.61","0.61","0","0","0.32","2.79","0.44","6.29","2.64","4.31","0","0","-"
"310","Alex Petrovic","EDM, FLA","D","102","1460.0333333333","14.314052287582","0.08","0.53","0.21","0.33","0.62","35.71","4.27","1.92","0.16","10.36","6.66","2.18","0.37","0.16","0.45","1.97","0.86","0.78","0.08","0","0.25","2.34","0.99","10.27","6.53","4.68","0","0","-"
"2","Zdeno Chara","BOS","D","194","3439.1","17.727319587629","0.24","0.49","0.19","0.3","0.73","26.25","4.95","4.93","0.19","10.54","7.1","2.25","0.37","0.1","0.66","2.11","0.89","0.8","0.09","0","0.26","2.27","1.38","4.24","3.45","3.37","0","0","-"
"503","Josh Brown","FLA","D","90","1138.9166666667","12.65462962963","0.21","0.32","0.05","0.26","0.53","24.39","3.79","5.56","0.17","8.06","5.43","1.42","0.37","0","0.37","2.05","0.74","0.58","0.16","0","0.63","2","1","8.01","7.11","3.69","0","0","-"
"746","Neal Pionk","NYR, WPG","D","162","2787.8166666667","17.208744855967","0.13","0.5","0.26","0.24","0.62","30.21","5.04","2.56","0.19","9.73","7.08","2","0.37","0.24","0.37","1.01","0.47","0.45","0.02","0","0.39","2.58","1.29","6.05","5.77","3.38","0","0","-"
"191","Jason Demers","ARI","D","150","2596.1166666667","17.307444444444","0.18","0.44","0.21","0.23","0.62","27.84","3.63","5.10","0.15","8.16","5.55","2.03","0.37","0.12","0.42","1.13","0.51","0.49","0.02","0","0.3","1.62","0.74","3.58","3.47","3.58","0","0","-"
"258","John Moore","BOS, N.J","D","164","2607.0166666667","15.896443089431","0.16","0.39","0.18","0.21","0.55","25.00","5.5","2.93","0.2","10.47","7.36","2","0.37","0.23","0.41","1.57","0.71","0.67","0.05","0","0.18","1.5","0.53","5.16","6.08","3.64","0","0","-"
"582","Julius Honka","DAL","D","71","842.21666666667","11.86220657277","0.07","0.43","0.36","0.07","0.5","23.33","4.99","1.43","0.18","10.33","6.7","2.64","0.36","0.07","0.57","1.28","0.57","0.57","0","0","0.43","2.92","0.43","2.35","8.05","3.92","0","0.07","0.00"
"83","Alex Goligoski","ARI","D","217","3817.8","17.593548387097","0.17","0.68","0.28","0.39","0.85","40.30","3.93","4.40","0.15","8.83","5.5","1.87","0.35","0.36","0.5","0.75","0.38","0.38","0","0","0.2","2.29","0.52","3.79","4.53","5.23","0.02","0","1.57"
"439","Derrick Pouliot","STL, VAN","D","135","2061.6333333333","15.271358024691","0.12","0.55","0.2","0.35","0.67","29.11","3.38","3.45","0.16","8","5.38","2.01","0.35","0.09","0.32","1.11","0.49","0.49","0","0","0.15","2.79","1.14","4.37","4.77","5.15","0","0","-"
"195","Drew Doughty","L.A","D","221","4317.5833333333","19.536576168929","0.08","0.68","0.35","0.33","0.76","35.71","3.57","2.33","0.15","7.92","5.24","1.81","0.35","0.11","0.56","0.92","0.46","0.46","0","0","0.22","2.63","0.56","4.63","4.13","3.39","0","0.01","0.00"
"445","Colton Parayko","STL","D","215","3990.1833333333","18.558992248062","0.17","0.53","0.21","0.32","0.69","31.72","6.2","2.67","0.22","11.88","8.74","2.3","0.35","0.29","0.48","0.44","0.2","0.18","0.02","0","0.36","1.44","1.37","4.38","5.22","4.86","0","0","-"
"198","Zach Bogosian","BUF","D","102","1731.0666666667","16.971241830065","0.1","0.66","0.35","0.31","0.76","33.33","4.4","2.36","0.14","8.32","5.82","1.87","0.35","0.1","0.35","2.15","0.87","0.73","0.14","0","0.14","1.98","0.59","3.92","1.73","4.47","0","0","-"
"642","Brandon Carlo","BOS","D","208","3448.75","16.580528846154","0.07","0.38","0.16","0.23","0.45","19.40","4.47","1.56","0.16","8.33","6.14","1.58","0.35","0.24","0.42","1.36","0.68","0.68","0","0","0.17","1.76","1.25","5.08","7.99","2.97","0.03","0","1.74"
"757","Quinn Hughes","VAN","D","64","1046.6","16.353125","0.23","1.03","0.46","0.57","1.26","40.74","4.07","5.63","0.15","9.46","5.9","2.52","0.34","0.11","0.86","0.69","0.34","0.34","0","0","0.57","2.47","1.49","0.29","2.81","1.78","0","0","-"
"146","Andrew MacDonald","PHI","D","113","1788.15","15.824336283186","0.2","0.6","0.13","0.47","0.81","34.29","3.86","5.22","0.16","9.53","5.91","1.85","0.34","0.1","0.77","1.01","0.47","0.47","0","0","0.37","2.21","0.5","1.91","6.17","5.8","0","0","-"
"450","Shayne Gostisbehere","PHI","D","197","3082.4833333333","15.647123519459","0.19","0.7","0.23","0.47","0.9","38.02","5.24","3.72","0.21","10.67","7.51","2.37","0.33","0.1","0.7","0.84","0.39","0.37","0.02","0","0.62","2.36","0.84","1.97","2.34","4.4","0","0","-"
"422","Morgan Rielly","TOR","D","204","3657.05","17.926715686275","0.36","1","0.56","0.44","1.36","40.49","6.5","5.56","0.24","13.95","9.37","3.38","0.33","0.18","0.59","0.66","0.33","0.33","0","0","0.25","3.08","1.39","2.17","4.15","3.51","0","0.05","0.00"
"730","Cale Fleury","MTL","D","41","549.43333333333","13.40081300813","0.11","0","0","0","0.11","6.67","4.8","2.27","0.14","11.14","7.1","2.29","0.33","0.22","0.55","0.44","0.22","0.22","0","0","0.11","3.28","0.44","10.48","8.85","4.7","0","0","-"
"721","Michal Kempny","CHI, WSH","D","173","2795.2166666667","16.15732177264","0.26","0.77","0.36","0.41","1.03","30.77","5.19","4.96","0.18","11.29","7.47","2.32","0.32","0.17","0.54","1.8","0.9","0.9","0","0","0.32","2.36","0.75","3.33","5.22","5.07","0","0","-"
"385","Xavier Ouellet","DET, MTL","D","70","927","13.242857142857","0","0.71","0.32","0.39","0.71","33.33","5.7","0.00","0.22","11.2","8.48","2.33","0.32","0.19","0.65","0.84","0.32","0.26","0.06","0","0.32","1.49","0.71","5.5","4.4","4.14","0","0","-"
"24","Dan Hamhuis","DAL, NSH","D","192","2791.8333333333","14.540798611111","0.06","0.58","0.26","0.32","0.64","30.61","2.92","2.21","0.11","6.83","4.34","1.5","0.32","0.13","0.34","1.76","0.71","0.64","0.04","0.02","0.34","1.76","0.58","3.52","4.15","3.72","0","0","-"
"393","Adam Larsson","EDM","D","183","3390.5666666667","18.527686703097","0.12","0.46","0.18","0.28","0.58","30.28","4.19","2.95","0.16","8.94","6.16","1.86","0.32","0.09","0.48","1.4","0.67","0.65","0.02","0","0.19","2.25","0.97","9.18","4.87","4.8","0","0","-"
"551","Nikita Zadorov","COL","D","202","3193.4166666667","15.80899339934","0.3","0.49","0.21","0.28","0.79","30.88","4.38","6.87","0.18","10.47","6.8","2.39","0.32","0.09","0.53","2.89","1.33","1.26","0.08","0","0.36","1.69","0.81","11.33","3.38","3.06","0","0","-"
"399","Jonas Brodin","MIN","D","214","3770.5666666667","17.619470404984","0.18","0.6","0.33","0.27","0.78","32.24","3.91","4.47","0.12","7.83","5.27","1.77","0.32","0.22","0.33","0.95","0.48","0.48","0","0","0.32","0.73","0.7","1.75","4.36","4.54","0","0","-"
"305","Patrik Nemeth","COL, DET","D","198","3039.7333333333","15.352188552189","0.1","0.38","0.22","0.16","0.47","22.43","3.67","2.69","0.15","7.46","5.29","1.91","0.32","0.14","0.36","1.78","0.77","0.75","0","0.02","0.32","1.4","0.39","4.38","6.87","4.93","0","0.04","0.00"
"252","Ryan Ellis","NSH","D","165","2943.1833333333","17.837474747475","0.27","1.04","0.43","0.61","1.3","39.51","4.89","5.42","0.19","10.07","6.87","2.08","0.31","0.18","0.55","0.53","0.27","0.27","0","0","0.39","1.79","1.39","2.49","3.61","4.79","0","0","-"
"423","Hampus Lindholm","ANA","D","197","3524.7","17.891878172589","0.12","0.61","0.2","0.41","0.73","30.28","4.51","2.64","0.17","9.99","6.4","2.45","0.31","0.2","0.6","1.5","0.75","0.75","0","0","0.19","2.4","0.71","2.66","4.58","3.57","0","0","-"
"87","Alexander Edler","VAN","D","176","3061.6666666667","17.395833333333","0.18","0.59","0.25","0.33","0.76","35.78","5.45","3.24","0.16","11.44","7.62","2.39","0.31","0.18","0.39","2.39","1.2","1.2","0","0","0.43","1.76","0.69","6.55","6.21","7.05","0.02","0.02","0.98"
"256","Nick Leddy","NYI","D","213","3725.45","17.490375586854","0.18","0.69","0.39","0.31","0.87","35.29","3.66","4.85","0.17","8.31","5.46","1.98","0.31","0.11","0.5","0.55","0.27","0.27","0","0","0.21","2.24","0.55","3.16","3.11","3.51","0","0","-"
"527","Robert Hagg","PHI","D","192","2895.1333333333","15.078819444444","0.19","0.6","0.31","0.29","0.79","30.40","4.21","4.43","0.17","9.33","6.36","1.93","0.31","0.12","0.66","1.55","0.73","0.7","0.02","0","0.27","1.87","0.25","11.38","5.39","5.55","0","0","-"
"687","Casey Nelson","BUF","D","75","1161.7333333333","15.489777777778","0.15","0.46","0.21","0.26","0.62","31.58","3.98","3.90","0.14","8.99","5.68","1.5","0.31","0.21","0.15","0.41","0.21","0.21","0","0","0.26","2.01","0.62","3.56","5.01","3.36","0","0","-"
"404","Nathan Beaulieu","BUF, WPG","D","135","1913.15","14.171481481481","0.16","0.63","0.38","0.25","0.78","30.86","4.39","3.57","0.16","8.62","6.24","1.98","0.31","0.19","0.41","1.76","0.6","0.41","0.19","0","0.56","1.91","0.53","4.58","4.01","3.79","0","0","-"
"213","Travis Hamonic","CGY","D","193","3320.3333333333","17.203799654577","0.16","0.47","0.27","0.2","0.63","25.18","5.29","3.07","0.19","12.11","8.04","2.31","0.31","0.14","0.52","1.41","0.54","0.43","0.11","0","0.23","2.1","1.26","2.8","5.42","5.2","0","0","-"
"747","Oscar Fantenberg","CGY, L.A, VAN","D","115","1567.9666666667","13.634492753623","0.19","0.23","0.04","0.19","0.42","21.15","4.71","4.07","0.17","9.99","6.7","2.1","0.31","0.04","0.61","0.61","0.31","0.31","0","0","0.31","1.8","0.77","6.66","6.05","4.59","0","0","-"
"31","Johnny Oduya","OTT, PHI","D","52","766.18333333333","14.734294871795","0.31","0.31","0.16","0.16","0.63","26.67","4.31","7.27","0.13","7.99","5.79","1.88","0.31","0.23","0.39","1.88","0.94","0.94","0","0","0.23","2.43","0.78","3.68","4.86","4.78","0","0","-"
"154","Justin Falk","BUF, OTT","D","56","775.75","13.852678571429","0.08","0","0","0","0.08","6.25","3.17","2.44","0.1","5.65","4.1","0.93","0.31","0.08","0.15","1.39","0.7","0.7","0","0","0.46","1.01","0.23","11.45","4.95","3.48","0","0","-"
"269","Sami Vatanen","ANA, N.J","D","169","2779.15","16.444674556213","0.15","0.63","0.28","0.35","0.78","32.43","4.84","3.13","0.18","10.21","6.54","2.07","0.3","0.15","0.39","1.3","0.65","0.65","0","0","0.6","1.92","0.84","3.89","4.6","4.47","0","0","-"
"530","Carl Dahlstrom","CHI, WPG","D","64","999.26666666667","15.613541666667","0","0.54","0.24","0.3","0.54","19.57","3.54","0.00","0.12","8.11","4.8","2.34","0.3","0.18","0.54","0.6","0.3","0.3","0","0","0.18","2.7","0.84","2.28","4.62","2.7","0.06","0","6.00"
"255","Dmitry Kulikov","WPG","D","160","2425.05","15.1565625","0.1","0.52","0.25","0.27","0.62","27.47","3.19","3.10","0.14","7.89","5.02","1.41","0.3","0.1","0.3","1.68","0.82","0.82","0","0","0.45","2.94","0.92","5.67","6.9","3.91","0","0","-"
"6","Francois Beauchemin","ANA","D","67","985.51666666667","14.7092039801","0.18","0.61","0.37","0.24","0.79","30.95","4.81","3.80","0.14","9.44","6.39","1.83","0.3","0.12","0.79","1.34","0.61","0.61","0","0","0.12","2.25","0.61","5.78","3.77","5.6","0","0","-"
"215","Marco Scandella","BUF, MTL","D","196","3184.2","16.245918367347","0.26","0.43","0.19","0.24","0.7","31.62","4.47","5.91","0.16","9.53","6.24","1.92","0.3","0.13","0.38","1.15","0.55","0.53","0.02","0","0.23","1.85","0.81","3.37","3.69","3.47","0","0","-"
"631","Travis Dermott","TOR","D","148","2274.1833333333","15.366103603604","0.24","0.71","0.18","0.53","0.95","33.03","5.28","4.50","0.19","10.42","6.97","2.43","0.29","0.26","0.47","0.9","0.45","0.45","0","0","0.58","3.06","1.37","5.3","7.2","3.11","0","0","-"
"263","Dmitry Orlov","WSH","D","223","4169.65","18.69798206278","0.2","0.71","0.33","0.37","0.91","34.24","3.78","5.32","0.18","8.16","5.42","2.35","0.29","0.16","0.46","1.01","0.5","0.5","0","0","0.46","2.23","1.86","4.69","2.78","3.44","0","0","-"
"288","Matt Irwin","NSH","D","121","1424.7","11.774380165289","0.13","0.59","0.29","0.29","0.72","32.69","6.28","2.01","0.2","14.45","9.22","2.91","0.29","0.34","0.67","1.05","0.46","0.42","0.04","0","0.29","1.52","0.88","8.55","8.93","4.72","0","0","-"
"719","Nikita Zaitsev","OTT, TOR","D","188","3318.9166666667","17.653812056738","0.14","0.4","0.18","0.22","0.54","23.26","2.71","5.33","0.11","8.66","4.57","2.1","0.29","0.14","0.38","0.76","0.38","0.38","0","0","0.11","2.77","0.81","5.53","5.5","5.1","0","0","-"
"748","Andreas Borgman","TOR","D","48","637.61666666667","13.283680555556","0.28","0.75","0.28","0.47","1.04","33.33","4.14","6.82","0.15","10.63","6.4","2.07","0.28","0.09","0.38","2.07","1.04","1.04","0","0","0.19","3.39","1.22","11.29","8.09","3.39","0","0","-"
